"Original Search Term","Is identified","Original Product Cost ($USD)","Shipping From","AID","Product Title","Description","UPCs","EANs","ASIN","Parent ASIN","Recommended","Recommended in eBay US","Is identified in eBay US","Identification type eBay US","eBay US eBay Item ID","Shipping to US by:","Shipping cost to US","eBay US Total Sales (USD)","eBay US Estimated Unit Sales Per Month","eBay US Price (USD)","eBay US Listing URL","eBay US Demand","eBay US % Profit","eBay US % Profit","eBay US Profit (USD)","eBay US Market fee (USD)","eBay US PayPal fee (USD)","eBay US Tax (USD)","eBay US Insights","Brand Name","Model","Color","Width (inch)","Height (inch)","Length (inch)","Weight (pound)","Package Width (inch)","Package Height (inch)","Package Length (inch)","Package Weight (pound)","Package Origin","Size","Enhanced Data: Part Number","Enhanced Data: Release Date","Enhanced Data: Actors","Enhanced Data: Artists","Enhanced Data: Aspect Ratio","Enhanced Data: Audience Rating","Enhanced Data: Bluray Region","Enhanced Data: Contributors","Enhanced Data: Directors","Enhanced Data: Display Size","Enhanced Data: Edition","Enhanced Data: Esrb Age Rating","Enhanced Data: Formats","Enhanced Data: Genre","Enhanced Data: Hardware Platform","Enhanced Data: Is Adult Product","Enhanced Data: Is Autographed","Enhanced Data: Is Memorabilia","Enhanced Data: Label","Enhanced Data: Content Languages","Enhanced Data: Manufacturer Maximum Age","Enhanced Data: Manufacturer Minimum Age","Enhanced Data: Material Types","Enhanced Data: Number Of Discs","Enhanced Data: Number Of Items","Enhanced Data: Number Of Pages","Enhanced Data: Operating Systems","Enhanced Data: Pegi Rating","Enhanced Data: Platforms","Enhanced Data: Publication Date","Enhanced Data: Publisher","Enhanced Data: Running Time","Enhanced Data: Scent","Enhanced Data: Studio","Enhanced Data: Theatrical Release Date","Image URL"
"65935142065","true","1.0","US","Could not identify the product from a valid resource","The Lord of the Rings: The Fellowship of the Ring Two DVD Set Brand New Sealed","The Lord of the Rings: The Fellowship of the Ring Two DVD Set Brand New Sealed Check out my eBay store!! Thank you for stopping by and taking a look. Hopefully you saw something you couldn’t live without!! *All of the items I post are mainly from Estate Sales and/or Storage Auctions. *Most of the game cases may have wear and/or stickers on them but please know that ALL items are wiped down and cleaned. All items are posted from a non-smoking household. *Please look at all the pictures and message if you have any questions. **NEW DVDS AND CDS ADDED WEEKLY!!** Check back often. We will combine shipping if you purchase multiple items.!","[65935142065;065935142065;794043541322]",,,,"false","false","true","ID","125162227784",,,"512.49","58","8.77","https://www.ebay.com/itm/Lord-Rings-Fellowship-Ring-Two-DVD-Set-Brand-New-Sealed-/125162227784","UNAVAILABLE","82.0","82.0","7.22","0.00","0.55","0.00",,,,,,,,,,,,"0.00","OFFICIAL",,"Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/HSMAAOSwPXhiFKJ5/$_57.JPG?set_id=8800005007"
"25195014427","true","1.0","US","Could not identify the product from a valid resource","Blue Crush Honey Josie And The Pussycats DVD Brand New Buy 2 Get 1 Free","Brand New Sealed.  Buy 2 Get 1 Free Please place all 3 items in your cart before purchasing and the discount will proceed automatically, If not I will manually process the refund on my end. I will ship this item out via USPS with a tracking number for confirmation I will ship this item out via USPS with a tracking number for confirmation I also offer combined shipping at a discounted rate I ship items out EVERY DAY so EXPECT a QUICK delivery! Please feel free to ask any questions you may have I answer most questions instantly! ","[25195014427;025195014427]",,,,"false","false","true","ID","363912395672","USPS","6.86","0.0","0","7.20","https://www.ebay.com/itm/Blue-Crush-Honey-Josie-And-Pussycats-DVD-Brand-New-Buy-2-Get-1-Free-/363912395672","UNAVAILABLE","-16.0","-16.0","-1.17","0.00","0.51","0.00",,,,,,,,,"4.0","4.0","7.0","1.00","OFFICIAL",,"Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","https://i.ebayimg.com/00/s/MTYwMFg3MjA=/z/QiIAAOSwcXpizj8R/$_57.JPG?set_id=880000500F"
"779535020233","false","1.0","US","Could not identify the product from a valid resource",,,,,,,"false",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"807581509553","false","1.0","US","AID1A3VOC001","3 Little Pigs / 3 P'tits Cochons // Du Cinema Quebecois En 2007","3 Little Pigs / 3 P'tits Cochons // Du Cinema Quebecois En 2007","[807581509553]","[0807581509553]","B000VXWY2S",,"false",,"false",,,,,,,,,,,,,,,,,"Christal",,,,,,"0.18","5.42","0.58","7.1","0.18","OFFICIAL",,"Data could not be retrieved","2007-12-18","[""Guillaume Lemay-Thivierge"",""Isabel Richer"",""France Castel"",""Claude Legault"",""Paul Doucet"",""Sophie Pregent""]","Data could not be retrieved","2.35:1","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","[""Patrick Huard""]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","[""NTSC"",""Subtitled"",""Import""]","Data could not be retrieved","Data could not be retrieved","false","Data could not be retrieved","Data could not be retrieved","Christal","[{""languageName"":""french"",""type"":""Published""},{""languageName"":""english"",""type"":""Subtitled""},{""languageName"":""french"",""type"":""Original Language""},{""languageName"":""english"",""type"":""Unknown""},{""languageName"":""french"",""type"":""Unknown""}]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","1","1","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Christal","{""value"":124.0,""unitType"":""minutes""}","Data could not be retrieved","Christal","Data could not be retrieved","https://m.media-amazon.com/images/I/51Fea8bEq4L.jpg"
"191329063293","false","1.0","US","Could not identify the product from a valid resource","Submission [Blu-ray + Digital] (Sous-titres français)","Submission [Blu-ray + Digital] (Sous-titres français)","[191329063293]","[0191329063293]","B07B5RFSVN",,"false",,"false",,,,,,,,,,,,,,,,,,,,,,,,"5.42","0.58","7.1","0.18","OFFICIAL",,"Data could not be retrieved","2018-07-03","[""Stanley Tucci"",""Kyra Sedgwick"",""Addison Timlin""]","Data could not be retrieved","2.40:1","Data could not be retrieved","region_a","[{""name"":""Stanley Tucci;Kyra Sedgwick;Addison Timlin"",""role"":""Contributor""}]","Data could not be retrieved","Data could not be retrieved","Blu-ray + Digital","Data could not be retrieved","[""NTSC"",""Subtitled"",""Digital_copy""]","Drama","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Universal Pictures Home Entertainment","[{""languageName"":""french"",""type"":""Subtitled""},{""languageName"":""english"",""type"":""Original Language""}]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","1","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","2018-12-31","Universal Pictures Home Entertainment","{""value"":107,""unitType"":""minutes""}","Data could not be retrieved","Universal Pictures Home Entertainment","2018-03-02","https://m.media-amazon.com/images/I/51DgoXDiAaL.jpg"
"627735114316","false","1.0","US","Could not identify the product from a valid resource",,,,,,,"false",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"824464101864","false","1.0","US","Could not identify the product from a valid resource",,,,,,,"false",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"24543783060","true","1.0","US","Could not identify the product from a valid resource","THE THREE STOOGES (DVD, 2012, Canadian) New / Factory Sealed / Free Shipping","New ~ Still in Factory Shrinkwrap! (Please note: this DVD is the Canadian edition [Region 1] with both English and French language options.) Free USPS Media Mail Shipping! Most Items Shipped Within One Business Day Of Purchase!","[24543783060;024543783060]",,,,"false","false","true","ID","363662027187",,,"0.0","0","9.99","https://www.ebay.com/itm/THREE-STOOGES-DVD-2012-Canadian-New-Factory-Sealed-Free-Shipping-/363662027187","UNAVAILABLE","84.0","84.0","8.40","0.00","0.59","0.00",,,,,,,,,,,,"0.00","OFFICIAL",,"Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved",
"85391698623","true","1.0","US","Could not identify the product from a valid resource","Three to Tango (DVD, 2000, Widescreen/Full Screen) NEW","Three to Tango (DVD, 2000, Widescreen/Full Screen) NEW Don't Forget To Check Out All Our Other DVD / Blu-Ray / TV Show Listings! Your mom loves Free Shipping.  Say what? Yep you heard us. You know she does, we know she does, that’s why it’s free.  Let us break this down for you. You order 2 items, Yep, Free Shipping. You order 4 items, guess what, shipping is $100,  just kidding, still free shipping. We are more than happy to give larger discounts on shipping, but come on, we are no math geniuses, but we are sure you know 75% off free, is still free. Getting your items out within 1 business day is always our goal.  Your mom wants it shipped out fast, and so do we. Our Economy shipping is Free.  We know, you're not always in a hurry to get your stuff, and you want the best price, so economy goes via media mail.  We do have a expedited option, for about the price of a soda, that would get your item sent via First Class mail, that’s right, we ain’t using no second class, or third class like some people on the Titanic.  If you do get a soda instead of paying for First Class shipping, just know, more than likely you won’t receive it before your done drinking your soda. Everyone loves tracking, especially your mom.  We put tracking on everything. Almost all our items are shipped via USPS (hats off to you USPS Man for taking our items cross country for about the price of a gallon a gas).  I know I can’t drive it to you on only a gallon of gas so we leave it up to them to figure out how to do that. Once it is shipped, eBay will email you the tracking number that is like 4 million digits long and if memorized will bring you great knowledge just like Thanos (but please don’t snap your fingers).  This number, when punched into the USPS website, will give you all kinds of info, but once in a blue moon they do miss a scan. (Come on USPS, be more reliable scanning those 600 million pieces of mail a day) I'm only kidding, but we do have to cut them some slack sometimes and wait until your media arrives at the next city to get scanned. Your mom doesn’t want to come here.  So guess what, we will ship your item for free, so you don’t have to come pick it up.  It’s a warehouse. It’s a big metally thing, with nothing pretty about it. We barely enjoy coming here, but for you, we will.  So let us concentrate on what we do best, and that’s shipping your stuff for free. Returns Happen.  We get it. Big Thank You to you because, if you have a return, that means you're our customer.  If you don’t want it for any reason, then quite frankly, we don’t want you to have it. So when you want to return something, please send us a message through ebay before opening a request, we are here to take care of it as quickly as possible.","[85391698623;0085391698623;085391698623]","[085391698623;0085391698623]",,,"false","false","true","ID","402559017030",,,"0.0","0","5.47","https://www.ebay.com/itm/Three-Tango-DVD-2000-Widescreen-Full-Screen-NEW-/402559017030","LOW","73.0","73.0","4.01","0.00","0.46","0.00",,,,,,,,,,,,"0.50","OFFICIAL",,"Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","https://i.ebayimg.com/00/s/NTAwWDM0NA==/z/9DkAAOSwKIBfsoww/$_1.JPG?set_id=8800005007"
"765940800393","false","1.0","US","Could not identify the product from a valid resource",,,,,,,"false",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33991061231","false","1.0","US","Could not identify the product from a valid resource",,,,,,,"false",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65935209638","true","1.0","US","Could not identify the product from a valid resource","Sin City (2005) (DVD, 2009, Canadian)","Great condition. Ships usps media mail.","[65935209638;065935209638]",,,,"false","false","true","ID","154866112737","USPS","4.34","90.31","45","2.00","https://www.ebay.com/itm/Sin-City-2005-DVD-2009-Canadian-/154866112737","UNAVAILABLE","-185.0","-185.0","-3.70","0.00","0.36","0.00",,,,,,,,,"4.0","4.0","7.0","0.63","OFFICIAL",,"Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/dZ4AAOSw8nBiFn4S/$_12.JPG?set_id=880000500F"
"883929316243","true","1.0","US","Could not identify the product from a valid resource","Gossip Girl: The Complete Sixth and Final Season","Gossip Girl: The Complete Sixth and Final Season","[883929316243]","[0883929316243]","B00AKB8QAU",,"false","false","true","keywords","204054906969","USPS","3.37","0.0","0","12.95","https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5337909775&customid=algopix-web&lgeo=1&vectorid=229466&item=204054906969","UNAVAILABLE","52.0","52.0","6.73","1.17","0.68","0.00","Listing identified using keywords",,,,,,,,"5.42","0.58","7.1","0.18","OFFICIAL",,"Data could not be retrieved","2013-02-12","[""Blake Lively"",""Leighton Meester"",""Penn Badgley"",""Chace Crawford"",""Ed Westwick"",""Kaylee Defer"",""Kelly Rutherford"",""Matthew Settle""]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","STANDARD EDITION","Data could not be retrieved","[""NTSC"",""Subtitled""]","Drama","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Warner Bros. Home Video","[{""languageName"":""english"",""type"":""Original Language""}]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","3","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Warner Bros. Home Video","{""value"":430,""unitType"":""minutes""}","Data could not be retrieved","Warner Bros. Home Video","Data could not be retrieved","https://m.media-amazon.com/images/I/51OBU917CLL.jpg"
"786936866520","false","1.0","US","AIDJ93VOC001",,"Star Wars: Episode I - The Phantom Menace [DVD]","[786936866520]",,,,"false",,"false",,,,,,,,,,,,,,,,,"Disney",,,,,,,,,,,,,"Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","https://i5.walmartimages.com/asr/16e77a21-ccbb-4c06-b815-dc8fe6842dd2.cfb4cc273e5bd234f13e9be24afd249f.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"12569736597","true","1.0","US","Could not identify the product from a valid resource","Poseidon (DVD, 2006, Full Screen) with Josh Lucas, Kurt Russell Brand New Sealed","Poseidon (DVD, 2006, Full Screen) with Josh Lucas, Kurt Russell Brand New Sealed.","[12569736597;012569736597]",,,,"false","false","true","ID","175375987177","USPS","6.86","0.0","0","7.99","https://www.ebay.com/itm/Poseidon-DVD-2006-Full-Screen-Josh-Lucas-Kurt-Russell-Brand-New-Sealed-/175375987177","UNAVAILABLE","-5.0","-5.0","-0.40","0.00","0.53","0.00",,,,,,,,,"5.0","2.0","8.0","1.00","OFFICIAL",,"Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","https://i.ebayimg.com/00/s/ODA0WDczNA==/z/hfQAAOSwtWBi7332/$_12.JPG?set_id=880000500F"
"97363492665","true","1.0","US","Could not identify the product from a valid resource","Eagle Eye (Bilingual) New DVD","ITEM FOR SALE Eagle Eye (Bilingual) New DVD open image in a new tab for full size DESCRIPTION *PLEASE TAKE NOTE OF REGION CODE WHEN ORDERING FROM OUTSIDE OF NORTH AMERICA* PRODUCT DETAILS: Original Title: Eagle Eye (Bilingual) (DVD NEW) Format: DVD Condition: New Aspect: Genre: Action Rating: Actors: Anthony Mackie - Michael Chiklis - Michelle Monagha - Rosario Dawson - Shia LaBeouf Directors: D.J. Caruso Language: English Subtitles: English Subtitles Discs: 1 Region: Region 1 (NTSC) Run Time: 117 minutes SHIPPING INFORMATION: USA CANADA USPS Canada Post Free Shipping $2.50 / item 4-14 Business days 2-6 Business days EUROPE INTERNATIONAL Economy International Economy International $3.75 / Item $7.50 / item 1-3 Weeks for delivey 1-3 Weeks for delivey RETURN INFORMATION: 30 DAYS RETURN POLICY       PAYMENT INFORMATION: ALL PAYMENTS PROCESSED THROUGH EBAY MANAGED PAYMENTS","[97363492665;097363492665]","[0097363492665]",,,"false","false","true","ID","303109888492",,,"0.0","0","11.99","https://www.ebay.com/itm/Eagle-Eye-Bilingual-New-DVD-/303109888492","LOW","86.0","86.0","10.34","0.00","0.65","0.00",,,,,,,,,,,,"0.00","OFFICIAL",,"Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","https://i.ebayimg.com/00/s/OTAwWDY0Mg==/z/1m0AAOSwLOZcnHTP/$_1.JPG?set_id=880000500F"
"771171138617","true","1.0","US","AIDBSOL02001","WowWee Untamed Dragon – Wildfire (Red) (3861)","WowWee Untamed Dragon – Wildfire (Red) (3861)","[771171138617]","[0771171138617]","B07HJLS7R3",,"false","false","true","keywords","185354500840","USPS","4.34","0.0","0","25.97","https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5337909775&customid=algopix-web&lgeo=1&vectorid=229466&item=185354500840","LOW","66.0","66.0","17.24","2.34","1.05","0.00","Listing identified using keywords ; Listing price includes shipping","WowWee","3861","Red","2.31","5.9","4.0","0.22","5.87","2.72","8.7","0.51","OFFICIAL",,"3861","2019-03-01","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","false","Data could not be retrieved","Data could not be retrieved","WowWee","Data could not be retrieved","{""value"":180.0,""unitType"":""months""}","{""value"":60.0,""unitType"":""months""}","[""Plastic""]","Data could not be retrieved","1","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","WowWee","Data could not be retrieved","Data could not be retrieved","WowWee","Data could not be retrieved","https://m.media-amazon.com/images/I/41afyjyZACL.jpg"
"628917411515","false","1.0","US","Could not identify the product from a valid resource",,,,,,,"false",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43396445840","false","1.0","US","Could not identify the product from a valid resource",,,,,,,"false",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"883929107575","true","1.0","US","AID493VOC001","Smallville - Season 8","Smallville - Season 8","[883929107575]","[0883929107575]","B002PCHGVC",,"false","false","true","keywords","333926576179","USPS","3.37","0.0","0","1.99","https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5337909775&customid=algopix-web&lgeo=1&vectorid=229466&item=333926576179","UNAVAILABLE","-147.0","-147.0","-2.92","0.18","0.36","0.00","Listing identified using keywords",,,,,,,,"5.42","0.58","7.1","0.18","OFFICIAL",,"Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","PG (Parental Guidance Suggested)","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","WAR","[{""languageName"":""french"",""type"":""Original Language""},{""languageName"":""english"",""type"":""Unknown""}]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","WAR","Data could not be retrieved","Data could not be retrieved","WAR","Data could not be retrieved","https://m.media-amazon.com/images/I/51XCN39zqvL.jpg"
"887961665321","true","1.0","US","AID57JK71001","Barbie Doll and Vehicle",,"[887961665321]","[0887961665321;5057373772237]","B07BJSF9QL",,"false","false","true","keywords","143854158105","USPS","9.39","0.0","0","160.85","https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5337909775&customid=algopix-web&lgeo=1&vectorid=229466&item=143854158105","LOW","81.0","81.0","131.02","14.48","4.96","0.00","Listing identified using keywords ; Listing price includes shipping","Barbie","FVR07","Multicolor","3.94","13.39","4.72","2.00","10.16","9.09","17.76","3.33","OFFICIAL","One Size","FVR07","2021-07-22","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","false","Data could not be retrieved","Data could not be retrieved","Mattel","[{""languageName"":""multilingual"",""type"":""Published""},{""languageName"":""spanish"",""type"":""Original Language""},{""languageName"":""multilingual"",""type"":""Unknown""}]","Data could not be retrieved","{""value"":36.0,""unitType"":""months""}","[""Polyester""]","Data could not be retrieved","1","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Mattel","Data could not be retrieved","Data could not be retrieved","Mattel","Data could not be retrieved","https://m.media-amazon.com/images/I/41vGjVti34L._SL500_.jpg"
"31398116936","true","1.0","US","Could not identify the product from a valid resource","New Sealed No Greater Love (DVD, 2010), FREE SHIPPING","JON'S All Kinds of ThingsUp for sale is a new sealed movie no greater love DVD.Take a look at the pictures and if you need more pictures or have any questions just ask.                    TAKE A LOOK IN MY OTHER STORES","[31398116936;031398116936]",,,,"false","false","true","ID","374175467291","USPS","7.26","0.0","0","6.00","https://www.ebay.com/itm/New-Sealed-No-Greater-Love-DVD-2010-FREE-SHIPPING-/374175467291","UNAVAILABLE","-46.0","-46.0","-2.73","0.00","0.47","0.00",,,,,,,,,"6.0","4.0","9.0","1.88","OFFICIAL",,"Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","https://i.ebayimg.com/00/s/MTYwMFgxMDY2/z/8HUAAOSwY~1iz1uX/$_57.JPG?set_id=8800005007"
